tool,language,audio_file,original_text,transcribed_text,wer,cer,word_accuracy,char_accuracy,whisper_model,timestamp
elevenlabs,tamil,tamil_4.mp3,ஆபிஸ் AC 2 ஐ ஆன் செய்யவும்.,படக்கையை ஏற்பியும் ஓன்னில் அர்பதனிமேடையும் சுவ்வுடன் பிறகுத்தான் மறைக்கவும்,1.0,1.0,0.0,0.0,base,2026-03-05T11:32:11.264149+00:00
elevenlabs,tamil,tamil_40.mp3,படுக்கையறை AC இல் டிரை மோடு அமைக்கவும்.,L Unterschied KELLforce B,1.0,0.9231,0.0,7.69,base,2026-03-05T11:32:21.449025+00:00
elevenlabs,tamil,tamil_41.mp3,படுக்கையறை AC இல் ஸ்லீப் மோடு ஆன் செய்யவும்.,"படக்கையிரை A-C-L, Chyl-Lock on-Sayevum.",1.0,0.7273,0.0,27.27,base,2026-03-05T11:32:23.594694+00:00
elevenlabs,tamil,tamil_42.mp3,படுக்கையறை AC இல் வெர்டிக்கல் ஸ்விங் நிலை 5 ஆக அமைக்கவும்.,அவள் ஆக்கும் வார்ந்துக்கொள்ளுக்கும் வேகத்தையாக அமைக்குவம்.,1.0,0.6724,0.0,32.76,base,2026-03-05T11:32:26.347372+00:00
elevenlabs,tamil,tamil_43.mp3,படுக்கையறை AC இல் ஸ்கை ஹை கலர் ஆன் செய்யவும்.,படுக்கையிரையே சீயில் Hori Sondalswing auto-agga amikavu.,1.0,0.8889,0.0,11.11,base,2026-03-05T11:32:28.585541+00:00
elevenlabs,tamil,tamil_44.mp3,லிவிங் ரூம் AC 2 ஐ ஆன் செய்து அதன் ஹாரிசொண்டல் ஸ்விங் நிலை 2 ஆக அமைக்கவும்.,levnym a-c2 ile Waipani Ley معическойкers ப running 9 bird aison,1.0,0.8933,0.0,10.67,base,2026-03-05T11:32:39.180691+00:00
elevenlabs,tamil,tamil_45.mp3,லிவிங் ரூம் AC 2 இல் டர்போ மோடு ஆன் செய்யவும்.,யோகா ஓம் AC1N onSaidhu அதன் свich off-time-ray 20 நிமிடமாக அமைக்கவும்,1.0,1.0,0.0,0.0,base,2026-03-05T11:32:41.885006+00:00
elevenlabs,tamil,tamil_46.mp3,படுக்கையறை AC இல் சைல்ட் லாக் ஆன் செய்யவும்.,யோகாரும் AC1NIL HUMICON MODE ONCEYIVUM,1.0,0.8636,0.0,13.64,base,2026-03-05T11:32:44.059033+00:00
elevenlabs,tamil,tamil_47.mp3,ஆபிஸ் AC 2 இல் ஃபேன் வேகத்தை ஹை ஆக அமைக்கவும்.,"படுக்கையிரை, ஏ செய்லாக மோட்டு அவசையவும்.",1.0,0.7609,0.0,23.91,base,2026-03-05T11:32:46.407521+00:00
elevenlabs,tamil,tamil_48.mp3,படுக்கையறை AC இல் ஹாரிசொண்டல் ஸ்விங் ஆட்டோ ஆக அமைக்கவும்.,படுக்கையிரையே செயல் இங்குமோடு அன்சையவும்,1.0,0.614,0.0,38.6,base,2026-03-05T11:32:48.771319+00:00
elevenlabs,tamil,tamil_49.mp3,லிவிங் ரூம் AC 2 இல் வெப்பநிலையை 30 டிகிரியாக அமைக்கவும்.,படுக்கையிரை ACL Light Intensity Low Aga Amikavum,1.0,0.8947,0.0,10.53,base,2026-03-05T11:32:50.673895+00:00
elevenlabs,tamil,tamil_5.mp3,யோகா ரூம் AC 1 ஐ ஆன் செய்து அதன் ஸ்விட்ச் ஆஃப் டைமரை 20 நிமிடமாக அமைக்கவும்.,படுக்கையிரை ஏற்பியும் பிறிவிர் 1-0-RING L.E.D. Brightness 40-Yaga AMI-Kavum,1.0,0.9474,0.0,5.26,base,2026-03-05T11:32:53.608856+00:00
elevenlabs,tamil,tamil_50.mp3,யோகா ரூம் AC 1 இல் ஹியூமிகான் மோடு ஆன் செய்யவும்.,படக்கையிரை AC2I ONCE EVUM,1.0,0.8776,0.0,12.24,base,2026-03-05T11:32:55.380740+00:00
elevenlabs,tamil,tamil_51.mp3,படுக்கையறை AC இல் சைல்ட் லாக் மோடு ஆஃப் செய்யவும்.,படக்கையாக ஏசி இரண்டியில விற்றிக்கல ச் வீங்களை நாராகவும் வாருஷோண்டுல ச் வீங்களை மூன்றாகவும் அமைக்கவும்,1.0,1.0,0.0,0.0,base,2026-03-05T11:32:59.480220+00:00
elevenlabs,tamil,tamil_52.mp3,படுக்கையறை AC இல் ஈகோ மோடு ஆன் செய்யவும்.,படக்கையிரை AC இரண்டில இங்கோ மோடு அன்சையவும்,0.7143,0.4146,28.57,58.54,base,2026-03-05T11:33:01.739002+00:00
elevenlabs,tamil,tamil_53.mp3,படுக்கையறை AC இல் லைட் இன்டென்சிட்டி லோ ஆக அமைக்கவும்.,படுக்கையிரை AC இரண்டில் FAN வேதத்தை மீடியமாக அமைக்கவும்,0.875,0.5,12.5,50.0,base,2026-03-05T11:33:04.392030+00:00
sarvam,telugu,telugu_0.wav,పడకగది ఎయిర్ ప్యూరిఫైయర్ 1 ను ఆన్ చేయండి।,picadali tek食ar Sawat,1.0,0.9512,0.0,4.88,base,2026-03-05T11:33:20.777468+00:00
sarvam,telugu,telugu_1.wav,పడకగది ఎయిర్ ప్యూరిఫైయర్ 1 లో బజర్ నియంత్రణను ఆన్ చేయండి।,P darkagidhi yeyyyoh purruithoer one lobuzor ne entranu болin,1.0,1.0,0.0,0.0,base,2026-03-05T11:33:32.215757+00:00
sarvam,telugu,telugu_10.wav,పడకగది ఎయిర్ ప్యూరిఫైయర్ 1 లో ఫ్యాన్ వేగాన్ని 4 గా సెట్ చేయండి।,Dining Room Air Purifier 1NO ONCH ENDE,1.0,0.9048,0.0,9.52,base,2026-03-05T11:33:33.979857+00:00
sarvam,telugu,telugu_11.wav,పడకగది ఎయిర్ ప్యూరిఫైయర్ 1 లో నైట్ మోడ్ సెట్ చేయండి।,Dining Room Air Purify 1 Loring LED Procarsham 77.,1.0,0.9038,0.0,9.62,base,2026-03-05T11:33:35.621277+00:00
sarvam,telugu,telugu_12.wav,పడకగది ఎయిర్ ప్యూరిఫైయర్ 1 లో 60 నిమిషాల స్విచ్ ఆఫ్ టైమర్ సెట్ చేయండి।,Dining Room Air Purifier 1-No heater power-on-chain.,1.0,0.9286,0.0,7.14,base,2026-03-05T11:33:37.312571+00:00
sarvam,telugu,telugu_13.wav,పడకగది ఎయిర్ ప్యూరిఫైయర్ 1 లో రింగ్ ఎల్ఈడి ప్రకాశం 40 గా సెట్ చేయండి।,Dining Room Air Purify 10 Night Mode Set Chayendi,1.0,0.8841,0.0,11.59,base,2026-03-05T11:33:39.048538+00:00
sarvam,telugu,telugu_14.wav,పడకగది ఎయిర్ ప్యూరిఫైయర్ 1 లో టర్బో మోడ్ ఆన్ చేసి బజర్ నియంత్రణ ఆఫ్ చేయండి।,Digning room aid purifair 1 low 120 Unbelievable switch of timer SetKND,1.0,0.92,0.0,8.0,base,2026-03-05T11:33:50.043459+00:00
sarvam,telugu,telugu_15.wav,పడకగది ఎయిర్ ప్యూరిఫైయర్ 1 లో 720 నిమిషాల స్విచ్ ఆఫ్ టైమర్ సెట్ చేయండి।,Dining room air purifier 1mm Bazaar niyantra na anche endi.,1.0,0.9014,0.0,9.86,base,2026-03-05T11:33:52.123904+00:00
sarvam,telugu,telugu_16.wav,డైనింగ్ రూమ్ లో ఎయిర్ ప్యూరిఫైయర్ ఆన్ చేయండి।,Dining Room 8 Purifier 1 Lough Fan Vegam 3 7 Chendi,1.0,1.0,0.0,0.0,base,2026-03-05T11:33:53.826915+00:00
sarvam,telugu,telugu_17.wav,నా పడకగది ఎయిర్ ప్యూరిఫైయర్ 1 స్థితి ఏమిటి?,Dining Room Air Pure Fair 1 No Unchainedi,1.0,0.907,0.0,9.3,base,2026-03-05T11:33:58.564226+00:00
sarvam,telugu,telugu_18.wav,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 ను ఆన్ చేయండి।,Dining Room i Purifier 1 Low Ring LDD Procarsham 200 Set Chain D.,1.0,1.0,0.0,0.0,base,2026-03-05T11:34:00.385468+00:00
sarvam,telugu,telugu_19.wav,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో రింగ్ ఎల్ఈడి ప్రకాశం 70 సెట్ చేయండి।,Dining Room Air Purifier 100 Lowe 180 Nm switch off Time Set Chayandi.,1.0,0.9306,0.0,6.94,base,2026-03-05T11:34:02.328796+00:00
sarvam,telugu,telugu_2.wav,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో హీటర్ పవర్ ఆన్ చేయండి।,پڑکگدی ایر پیری فیر one low fan vegan 4 ga set chaendi.,1.0,0.8793,0.0,12.07,base,2026-03-05T11:34:06.214338+00:00
sarvam,telugu,telugu_20.wav,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో నైట్ మోడ్ సెట్ చేయండి।,Living room 8 purifier 1 no on chain.,0.9,0.8621,10.0,13.79,base,2026-03-05T11:34:07.983309+00:00
sarvam,telugu,telugu_21.wav,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో 180 నిమిషాల స్విచ్ ఆఫ్ టైమర్ సెట్ చేయండి।,Living room air purifier 1 low 16 emishala switch of timer set chandy.,0.9231,0.8442,7.69,15.58,base,2026-03-05T11:34:09.837510+00:00
sarvam,telugu,telugu_22.wav,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో బజర్ నియంత్రణ ఆన్ చేయండి।,"aderships,vacation &",1.0,0.9836,0.0,1.64,base,2026-03-05T11:34:32.568464+00:00
sarvam,telugu,telugu_23.wav,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో ఫ్యాన్ వేగం 3 సెట్ చేయండి।,Leving Room Air Purifier 1 の Fiann Power Of Chain,0.9091,0.8387,9.09,16.13,base,2026-03-05T11:34:34.278518+00:00
sarvam,telugu,telugu_24.wav,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 ను ఆన్ చేయండి।,Living Room 8 Purifier 1 Love Fan Power & Jessie Wagon 4 Set Chandy.,1.0,1.0,0.0,0.0,base,2026-03-05T11:34:36.149436+00:00
sarvam,telugu,telugu_25.wav,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో రింగ్ ఎల్ఈడి ప్రకాశం 200 సెట్ చేయండి।,Living room air purifier 1 low fan wagum 8 gas at chain D,1.0,0.8493,0.0,15.07,base,2026-03-05T11:34:37.900364+00:00
sarvam,telugu,telugu_26.wav,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 100 లో 180 నిమిషాల స్విచ్ ఆఫ్ టైమర్ సెట్ చేయండి।,Living room air purifier 1 off chain day,1.0,0.8987,0.0,10.13,base,2026-03-05T11:34:39.581396+00:00
sarvam,telugu,telugu_27.wav,లివింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 ను ఆన్ చేయండి।,Living Room 8 Purifier 1-0-0-0.,1.0,0.8936,0.0,10.64,base,2026-03-05T11:34:48.963901+00:00
sarvam,telugu,telugu_28.wav,లివింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో 60 నిమిషాల స్విచ్ ఆఫ్ టైమర్ సెట్ చేయండి।,Living room air purifier 1 low fan vegum 2 ga set chnb,0.9231,0.8421,7.69,15.79,base,2026-03-05T11:34:50.863022+00:00
sarvam,telugu,telugu_29.wav,లివింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో నైట్ మోడ్ ఆన్ చేయండి।,na padakadilo e parikaralu unnai,1.0,0.9298,0.0,7.02,base,2026-03-05T11:34:54.372991+00:00
sarvam,telugu,telugu_3.wav,లివింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో ఫ్యాన్ పవర్ ఆఫ్ చేయండి।,Padakadhi Air Purifier 1-0 Night Mode Set Chained,1.0,0.8644,0.0,13.56,base,2026-03-05T11:34:56.083134+00:00
sarvam,telugu,telugu_30.wav,లివింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో ఫ్యాన్ పవర్ ఆన్ చేసి వేగం 4 సెట్ చేయండి।,すごい懸 Cal,1.0,0.9868,0.0,1.32,base,2026-03-05T11:35:17.770575+00:00
sarvam,telugu,telugu_31.wav,లివింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో ఫ్యాన్ వేగం 8 గా సెట్ చేయండి।,Pannakadadi EUCiendo O được Modulation 17rik zeppçyi,1.0,0.9231,0.0,7.69,base,2026-03-05T11:35:29.182478+00:00
sarvam,telugu,telugu_32.wav,లివింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 ను ఆఫ్ చేయండి।,Padakadhi AC LOW DISPLAY MOAD ON CHENDY,1.0,0.8936,0.0,10.64,base,2026-03-05T11:35:32.572574+00:00
sarvam,telugu,telugu_33.wav,లివింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 ను ఆఫ్ చేయండి।,DAY Carnage Jump,1.0,0.9574,0.0,4.26,base,2026-03-05T11:35:41.705286+00:00
sarvam,telugu,telugu_34.wav,లివింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో ఫ్యాన్ వేగం 2 గా సెట్ చేయండి।,wiehu miru,1.0,0.9846,0.0,1.54,base,2026-03-05T11:35:56.384204+00:00
sarvam,telugu,telugu_35.wav,నా పడకగదిలో ఏ పరికరాలు ఉన్నాయి?,Pardakaddami asilo Dry M come outweapon,1.0,1.0,0.0,0.0,base,2026-03-05T11:36:05.735045+00:00
sarvam,telugu,telugu_36.wav,పడకగదిలో AC ను ఆన్ చేయండి।,Pudakadhi asilu sleep mode on chendi.,1.0,1.0,0.0,0.0,base,2026-03-05T11:36:07.313858+00:00
sarvam,telugu,telugu_37.wav,పడకగది AC లో ఉష్ణోగ్రత 18 డిగ్రీలకు సెట్ చేయండి।,Konu,1.0,1.0,0.0,0.0,base,2026-03-05T11:36:17.590580+00:00
sarvam,telugu,telugu_38.wav,పడకగది AC లో డిస్‌ప్లే మోడ్ ఆన్ చేయండి।,Pudakawati ACLo Skai hai kalaran creaks!,1.0,0.9487,0.0,5.13,base,2026-03-05T11:36:27.717987+00:00
sarvam,telugu,telugu_39.wav,డైనింగ్ రూమ్ లో AC ను ఆన్ చేయండి।,"لیوماÿÿھ رومی ہے سی ٹھ quyacement کروں کو creatures 我們 have dressed up wearing falter designed suit及 tone with<|sd|>ی suchen strap for a human beauty,",1.0,1.0,0.0,0.0,base,2026-03-05T11:36:58.787766+00:00
sarvam,telugu,telugu_4.wav,ఆఫీస్ AC 2 ను ఆన్ చేయండి।,Padaqa Gadi Air Purifier 1.16 Emishala Switch Off Timerset Chainedi.,1.0,1.0,0.0,0.0,base,2026-03-05T11:37:00.697419+00:00
sarvam,telugu,telugu_40.wav,పడకగది AC లో డ్రై మోడ్ సెట్ చేయండి।,LAY,1.0,0.9714,0.0,2.86,base,2026-03-05T11:37:16.262098+00:00
sarvam,telugu,telugu_41.wav,పడకగది AC లో స్లీప్ మోడ్ ఆన్ చేయండి।,P najlep sa kela nare and aika,1.0,0.8611,0.0,13.89,base,2026-03-05T11:37:25.570618+00:00
sarvam,telugu,telugu_42.wav,పడకగది AC లో వెర్టికల్ స్వింగ్ ను స్థానం 5 కు సెట్ చేయండి।,"uffy接 Simms Set為 4,2KR 5,000kR Wheygrh SEP אז",1.0,0.8966,0.0,10.34,base,2026-03-05T11:37:43.381740+00:00
sarvam,telugu,telugu_43.wav,పడకగది AC లో స్కై హై కలర్ ఆన్ చేయండి।,Padaqadhi AC low horizontal swing no auto ga set chae indi.,1.0,1.0,0.0,0.0,base,2026-03-05T11:37:45.107543+00:00
sarvam,telugu,telugu_44.wav,లివింగ్ రూమ్ AC 2 ను ఆన్ చేసి దాని హారిజాంటల్ స్వింగ్ ను స్థానం 2 కు సెట్ చేయండి।,Living room ai si roll chi chi dour tk 30 degrees,1.0,0.8642,0.0,13.58,base,2026-03-05T11:38:02.055724+00:00
sarvam,telugu,telugu_45.wav,లివింగ్ రూమ్ AC 2 లో టర్బో మోడ్ ఆన్ చేయండి।,shyhoyoarba batterya,1.0,0.9535,0.0,4.65,base,2026-03-05T11:38:32.406933+00:00
sarvam,telugu,telugu_46.wav,పడకగది AC లో చైల్డ్ లాక్ ఆన్ చేయండి।,căngă use tâunu roagul Advanceme,1.0,0.9167,0.0,8.33,base,2026-03-05T11:39:08.648414+00:00
sarvam,telugu,telugu_47.wav,ఆఫీస్ AC 2 లో ఫ్యాన్ వేగం హై గా సెట్ చేయండి।,کہٹہboxingتے جے گھیکوองٹな ق Gefühl textbooks...,1.0,0.9773,0.0,2.27,base,2026-03-05T11:39:18.285835+00:00
sarvam,telugu,telugu_48.wav,పడకగది AC లో హారిజాంటల్ స్వింగ్ ను ఆటోగా సెట్ చేయండి।,پڑا گதی اسی لو ایک کو موڑ آن چینڈی,1.0,0.8679,0.0,13.21,base,2026-03-05T11:39:24.917914+00:00
sarvam,telugu,telugu_49.wav,లివింగ్ రూమ్ AC 2 లో ఉష్ణోగ్రత 30 డిగ్రీలకు సెట్ చేయండి।,Pada Kavadi AC Low Light Intensity Loga SETCH A&B,0.9,0.8929,10.0,10.71,base,2026-03-05T11:39:26.708701+00:00
sarvam,telugu,telugu_5.wav,యోగ రూమ్ AC 1 ను ఆన్ చేసి దాని స్విచ్ ఆఫ్ టైమర్ ను 20 నిమిషాలకు సెట్ చేయండి।,Padaqadadi Air Purifier 1-L0-LAD Procarsham 40-Ga SETCHE,1.0,0.9079,0.0,9.21,base,2026-03-05T11:39:30.416139+00:00
sarvam,telugu,telugu_50.wav,యోగ రూమ్ AC 1 లో హ్యూమికాన్ మోడ్ ఆన్ చేయండి।,Shahあたきを手上に輕かくしてお時間は当たり続く複数の底側に揉む,1.0,0.9773,0.0,2.27,base,2026-03-05T11:39:53.002736+00:00
sarvam,telugu,telugu_51.wav,పడకగది AC లో చైల్డ్ లాక్ మోడ్ ఆఫ్ చేయండి।,"Pudakadhi AC-2Low Vetical Swing Nustanam 4ku, Mariu Harizantal Swing Nustanam 3ku Setchei & E.",1.0,1.0,0.0,0.0,base,2026-03-05T11:39:55.465850+00:00
sarvam,telugu,telugu_52.wav,పడకగది AC లో ఈకో మోడ్ ఆన్ చేయండి।,پڑکதی ایسی ٹولو ایکوں موڑانچے ہیں,1.0,0.9394,0.0,6.06,base,2026-03-05T11:39:57.298202+00:00
sarvam,telugu,telugu_53.wav,పడకగది AC లో లైట్ ఇన్‌టెన్సిటీ లో గా సెట్ చేయండి।,Patakadhi AC 2 LOVE Fan Vega Medium has hitよし,0.8889,0.898,11.11,10.2,base,2026-03-05T11:40:07.305053+00:00
elevenlabs,telugu,telugu_0.mp3,పడకగది ఎయిర్ ప్యూరిఫైయర్ 1 ను ఆన్ చేయండి।,پڑکہ گதی ایر پیوریفائر 1 نو on-chain-D,1.0,0.878,0.0,12.2,base,2026-03-05T11:40:09.346053+00:00
elevenlabs,telugu,telugu_1.mp3,పడకగది ఎయిర్ ప్యూరిఫైయర్ 1 లో బజర్ నియంత్రణను ఆన్ చేయండి।,پڑکதہ دی ایر پیوریفائر 1 لو بجرنی انترا ننو اون چینڈی,1.0,0.8772,0.0,12.28,base,2026-03-05T11:40:18.370045+00:00
elevenlabs,telugu,telugu_10.mp3,పడకగది ఎయిర్ ప్యూరిఫైయర్ 1 లో ఫ్యాన్ వేగాన్ని 4 గా సెట్ చేయండి।,Dining Room Air Purifier 1nu ON CHENDE,1.0,0.9048,0.0,9.52,base,2026-03-05T11:40:19.956627+00:00
elevenlabs,telugu,telugu_11.mp3,పడకగది ఎయిర్ ప్యూరిఫైయర్ 1 లో నైట్ మోడ్ సెట్ చేయండి।,Dining Room Air Purifier 1 Lone Ring LED Prakasm 77.,1.0,0.9038,0.0,9.62,base,2026-03-05T11:40:21.651622+00:00
elevenlabs,telugu,telugu_12.mp3,పడకగది ఎయిర్ ప్యూరిఫైయర్ 1 లో 60 నిమిషాల స్విచ్ ఆఫ్ టైమర్ సెట్ చేయండి।,Dining Room Air Purifier 1 Low Heat Up Power On Chained,1.0,0.8714,0.0,12.86,base,2026-03-05T11:40:23.254174+00:00
elevenlabs,telugu,telugu_13.mp3,పడకగది ఎయిర్ ప్యూరిఫైయర్ 1 లో రింగ్ ఎల్ఈడి ప్రకాశం 40 గా సెట్ చేయండి।,Dining Room Air Purifier 1 Low Night Mod Set Chained,1.0,0.8841,0.0,11.59,base,2026-03-05T11:40:24.769633+00:00
elevenlabs,telugu,telugu_14.mp3,పడకగది ఎయిర్ ప్యూరిఫైయర్ 1 లో టర్బో మోడ్ ఆన్ చేసి బజర్ నియంత్రణ ఆఫ్ చేయండి।,"Dining Room Air Purifier 1 Lough, No Taira Venimshala Switch Off Timers at Chendi.",1.0,0.9733,0.0,2.67,base,2026-03-05T11:40:26.796441+00:00
elevenlabs,telugu,telugu_15.mp3,పడకగది ఎయిర్ ప్యూరిఫైయర్ 1 లో 720 నిమిషాల స్విచ్ ఆఫ్ టైమర్ సెట్ చేయండి।,"Dining Room Air Purify 1 Low, Bajur Neentrana On Chainedi",1.0,0.8732,0.0,12.68,base,2026-03-05T11:40:28.412060+00:00
elevenlabs,telugu,telugu_16.mp3,డైనింగ్ రూమ్ లో ఎయిర్ ప్యూరిఫైయర్ ఆన్ చేయండి।,Dining Room 8 purified 1 lough fan veigam muru setche indi,1.0,1.0,0.0,0.0,base,2026-03-05T11:40:31.882497+00:00
elevenlabs,telugu,telugu_17.mp3,నా పడకగది ఎయిర్ ప్యూరిఫైయర్ 1 స్థితి ఏమిటి?,Dining Room Air Purify 1nu ON CHENDY,1.0,0.8837,0.0,11.63,base,2026-03-05T11:40:33.483162+00:00
elevenlabs,telugu,telugu_18.mp3,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 ను ఆన్ చేయండి।,Dining Room Air Purifier 1 Low Ring LED Precasum 200 Set Chain D,1.0,1.0,0.0,0.0,base,2026-03-05T11:40:35.135217+00:00
elevenlabs,telugu,telugu_19.mp3,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో రింగ్ ఎల్ఈడి ప్రకాశం 70 సెట్ చేయండి।,Dining Room 8 PURFIRE 100 LOW NOTA ABE NIMSHALA SWITCH OFF TIMEER SETCHEENDY,1.0,0.9722,0.0,2.78,base,2026-03-05T11:40:39.376437+00:00
elevenlabs,telugu,telugu_2.mp3,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో హీటర్ పవర్ ఆన్ చేయండి।,படکதی ایر پیوریفائر one low fan veigani naluku gha satcha indi,1.0,1.0,0.0,0.0,base,2026-03-05T11:40:41.538251+00:00
elevenlabs,telugu,telugu_20.mp3,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో నైట్ మోడ్ సెట్ చేయండి।,Living Room 8 PURIFIRE 1 NOO ON CHANDY,0.9,0.8621,10.0,13.79,base,2026-03-05T11:40:43.128705+00:00
elevenlabs,telugu,telugu_21.mp3,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో 180 నిమిషాల స్విచ్ ఆఫ్ టైమర్ సెట్ చేయండి।,Laving Room Air Purifier 1 LOW 16 Emshala Switch of Timer Set Chained,0.9231,0.8312,7.69,16.88,base,2026-03-05T11:40:44.849900+00:00
elevenlabs,telugu,telugu_22.mp3,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో బజర్ నియంత్రణ ఆన్ చేయండి।,Living Room A Purifier 1 Low Night Mode On Chained,0.9,0.8689,10.0,13.11,base,2026-03-05T11:40:46.558954+00:00
elevenlabs,telugu,telugu_23.mp3,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో ఫ్యాన్ వేగం 3 సెట్ చేయండి।,Living room Air Purifier 1 Low fan power off chain,0.9091,0.8548,9.09,14.52,base,2026-03-05T11:40:48.146163+00:00
elevenlabs,telugu,telugu_24.mp3,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 ను ఆన్ చేయండి।,Living Room A Purifier 1 Lone Fan Power On Chasey Végum 4 SETCHANDI,1.0,1.0,0.0,0.0,base,2026-03-05T11:40:50.215375+00:00
elevenlabs,telugu,telugu_25.mp3,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో రింగ్ ఎల్ఈడి ప్రకాశం 200 సెట్ చేయండి।,"…llaving rooms & air purify 1 low responders, fan ve amps & 8 G würss a relax institute per video ... …",1.0,1.0,0.0,0.0,base,2026-03-05T11:41:00.392969+00:00
elevenlabs,telugu,telugu_26.mp3,డైనింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 100 లో 180 నిమిషాల స్విచ్ ఆఫ్ టైమర్ సెట్ చేయండి।,Living Room L Purify 1nu Of Chandi,1.0,0.9114,0.0,8.86,base,2026-03-05T11:41:02.046464+00:00
elevenlabs,telugu,telugu_27.mp3,లివింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 ను ఆన్ చేయండి।,Living room air purified one new off chain day,1.0,0.9362,0.0,6.38,base,2026-03-05T11:41:03.515764+00:00
elevenlabs,telugu,telugu_28.mp3,లివింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో 60 నిమిషాల స్విచ్ ఆఫ్ టైమర్ సెట్ చేయండి।,"NIVING ROOM AIR PURIFIRE ONE LOW, FAN VEGAM RUNDUGA SETCHE INDI.",1.0,0.8947,0.0,10.53,base,2026-03-05T11:41:05.462081+00:00
elevenlabs,telugu,telugu_29.mp3,లివింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో నైట్ మోడ్ ఆన్ చేయండి।,நாம پڑکக்கத் திலும் ஏ பருக்கராலும் நாய்,1.0,0.9123,0.0,8.77,base,2026-03-05T11:41:07.617437+00:00
elevenlabs,telugu,telugu_3.mp3,లివింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో ఫ్యాన్ పవర్ ఆఫ్ చేయండి।,پرکகதی ایر پیریفائر 1 LOW NIGHT MOAT SET CHENDY,0.9,0.8644,10.0,13.56,base,2026-03-05T11:41:09.508779+00:00
elevenlabs,telugu,telugu_30.mp3,లివింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో ఫ్యాన్ పవర్ ఆన్ చేసి వేగం 4 సెట్ చేయండి।,பரکதلو ایسینو اونچینڈی,1.0,0.9737,0.0,2.63,base,2026-03-05T11:41:16.057689+00:00
elevenlabs,telugu,telugu_31.mp3,లివింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో ఫ్యాన్ వేగం 8 గా సెట్ చేయండి।,57°C CM 501°C희,1.0,0.9538,0.0,4.62,base,2026-03-05T11:41:39.601002+00:00
elevenlabs,telugu,telugu_32.mp3,లివింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 ను ఆఫ్ చేయండి।,படகத்து ஏசிலோ DISPLAY mode ON CHENDY,1.0,0.8936,0.0,10.64,base,2026-03-05T11:41:45.173573+00:00
elevenlabs,telugu,telugu_33.mp3,లివింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 ను ఆఫ్ చేయండి।,4-4 wrong,1.0,0.9787,0.0,2.13,base,2026-03-05T11:41:54.074548+00:00
elevenlabs,telugu,telugu_34.mp3,లివింగ్ రూమ్ ఎయిర్ ప్యూరిఫైయర్ 1 లో ఫ్యాన్ వేగం 2 గా సెట్ చేయండి।,آراfle Different colour,1.0,0.9692,0.0,3.08,base,2026-03-05T11:42:03.258726+00:00
